,Theme,Category,Source,Valence_mean,Valence_SD,Valence_N,Arousal_mean,Arousal_SD,Arousal_N,normalized_valence,normalized_arousal
762,Sleepy pose 2,Person,Wikipedia,3.63725490196078,0.941761733191812,102,2.6039603960396,1.41477353608832,101,0.46994535519125635,0.22604422604422586
763,Sleepy pose 3,Person,Flickr/Kevin,3.70588235294118,0.990931507899948,102,2.35643564356436,1.40416636062713,101,0.48269581056466415,0.16461916461916626
764,Sleepy pose 4,Person,Flickr/matt,3.96078431372549,0.91111474130908,102,2.52475247524752,1.48723945217938,101,0.5300546448087434,0.20638820638820596
765,Smiling face 1,Person,Pixabay,5.63888888888889,1.1717734249852,108,4.125,1.69343392153398,104,0.8418336369156049,0.6035012285012292
766,Snake 1,Animal,Wikipedia,3.0,1.32006600495041,102,4.17821782178218,1.94111328677108,101,0.35154826958105684,0.6167076167076179
767,Snake 2,Animal,Wikipedia,3.07843137254902,1.43979010096875,102,4.25742574257426,1.9165253212339,101,0.3661202185792355,0.6363636363636378
768,Snake 3,Animal,Wikipedia,2.91176470588235,1.3795030040373,102,4.57425742574257,1.96135939926096,101,0.3351548269581055,0.7149877149877147
769,Snake 4,Animal,Wikipedia,2.37254901960784,1.26586227511269,102,4.8019801980198,1.92883281795078,101,0.23497267759562823,0.7714987714987718
770,Snake 5,Animal,Wikipedia,2.9009900990099,1.34539920094409,101,4.39805825242718,1.85419400504319,103,0.33315298742989075,0.6712626130101855
771,Snake 6,Animal,Wikipedia,3.10891089108911,1.42057023831284,101,4.23300970873786,1.89013892784935,103,0.3717830799473396,0.6303046205958825
772,Snow 1,Scene,Pixabay,4.62745098039216,0.855055653651044,102,2.28712871287129,1.43761353404429,101,0.6539162112932615,0.14742014742014892
773,Snow 2,Scene,Pixabay,4.54901960784314,0.816020905629021,102,2.25742574257426,1.43981571978177,101,0.6393442622950829,0.14004914004914143
774,Snow 3,Scene,Pixabay,4.56481481481481,0.930010030577483,108,2.33653846153846,1.51760271431833,104,0.6422788909127704,0.15968153468153506
775,Snow 4,Scene,Pixabay,3.44444444444444,1.38303021863941,108,2.66346153846154,1.69871783129247,104,0.43412264723740096,0.240809865809867
776,Snow 5,Scene,Pixabay,4.82352941176471,0.999126001289685,102,2.9009900990099,1.7349636912342,101,0.690346083788708,0.2997542997543003
777,Soccer 1,Object,Pixabay,4.36274509803922,0.75503872677905,102,2.44554455445545,1.50648762042542,101,0.6047358834244092,0.1867321867321886
778,Soccer 2,Object,Pixabay,4.59405940594059,0.907504466344736,101,2.86407766990291,1.52783676169244,103,0.6477123122148277,0.29059421292431015
779,Socks 1,Object,Pixabay,4.2037037037037,0.559693829174542,108,1.90384615384615,1.3547416245563,104,0.5751872090669902,0.052305802305802125
780,Solar panel 1,Scene,Pixabay,5.00980392156863,1.22268247571482,102,2.73267326732673,1.59305423077126,101,0.7249544626593817,0.2579852579852582
781,Soldiers 1,Scene,Pixabay,4.15740740740741,1.39533292203298,108,4.01923076923077,1.68362051642165,104,0.5665857113944556,0.5772538272538282
782,Soldiers 2,Person,Pixabay,4.00990099009901,1.19578467547423,101,3.50485436893204,1.63823067163499,103,0.5391801475229495,0.4496075952386643
783,Soldiers 3,Person,Pixabay,4.38613861386139,1.48303942651369,101,4.45631067961165,1.8191610813193,103,0.6090822196973807,0.685718375038764
784,Soldiers 4,Scene,Pixabay,4.66666666666667,1.51777151213096,102,4.28712871287129,1.70491427153019,101,0.6612021857923507,0.6437346437346452
785,Soldiers 5,Person,Wikipedia,4.94059405940594,1.06603735561394,101,3.38834951456311,1.54813619574102,103,0.7120957997439091,0.4206960711815097
786,Soldiers 6,Person,Pixabay,4.09259259259259,1.00034608064715,108,3.43269230769231,1.71098349663739,104,0.5545436146529042,0.43170005670005807
787,Soldiers 7,Person,Pixabay,2.61386138613861,1.19975244971371,101,4.07766990291262,1.85075141278574,103,0.279806669191509,0.5917559218530097
788,Soldiers 8,Person,Pixabay,2.50925925925926,1.20354127295571,108,3.93269230769231,1.77503957607691,104,0.2603723942521762,0.5557786807786821
789,Soldiers 9,Person,Pixabay,3.47058823529412,1.37665027773467,102,4.67326732673267,1.48397379283523,101,0.4389799635701283,0.7395577395577395
790,Soldiers 10,Scene,Pixabay,2.6039603960396,1.37897939013454,101,4.1747572815534,1.84936228789351,103,0.27796714097639236,0.6158488585673063
791,Soup 1,Object,Pixabay,5.04950495049505,0.942085321229053,101,2.98058252427184,1.60868099985654,103,0.732330610110192,0.3195057369814647
792,Spider 1,Animal,Pixabay,3.06862745098039,1.47762053785552,102,4.01980198019802,1.91300913756209,101,0.3642987249544627,0.5773955773955781
793,Spider 2,Animal,Pixabay,2.90196078431373,1.4177782362414,102,4.7029702970297,1.93672173765591,101,0.33333333333333454,0.7469287469287469
794,Statue 1,Object,Pixabay,5.33333333333333,1.1600837868548,108,2.80769230769231,1.63146799746007,104,0.785063752276867,0.276601776601778
795,Statue 2,Object,Pixabay,5.03921568627451,1.35647744615593,102,3.36633663366337,1.48810464872083,101,0.7304189435336981,0.415233415233417
796,Stingray 1,Animal,Pixabay,4.54455445544554,1.12716238825865,101,3.56310679611651,1.58837630075385,103,0.6385146711392446,0.4640633572672428
797,Stingray 2,Animal,Pixabay,4.75490196078431,1.12078715717093,102,3.73267326732673,1.64250472820574,101,0.6775956284153003,0.5061425061425063
798,Stingray 3,Animal,Pixabay,4.53465346534653,1.196364128814,101,4.0873786407767,1.62158719219543,103,0.6366751429241281,0.5941652155244399
799,Storage 1,Object,Pixabay,4.01960784313725,0.744356884446584,102,2.01980198019802,1.31894046885977,101,0.5409836065573767,0.08108108108108186
800,Storage 2,Object,Pixabay,4.00990099009901,0.670746591567195,101,2.25242718446602,1.39127848244855,103,0.5391801475229495,0.13880871162424657
801,Storage 3,Object,Pixabay,3.70588235294118,1.13963895007023,102,2.55445544554455,1.50648762042542,101,0.48269581056466415,0.21375921375921345
802,Street 1,Scene,Pixabay,4.54901960784314,0.960893262021263,102,2.66336633663366,1.47835873672646,101,0.6393442622950829,0.24078624078624072
803,Street 2,Scene,Pixabay,4.61111111111111,1.13428583759594,108,3.16346153846154,1.72424502641814,104,0.6508803885853068,0.3648884898884911
804,Street 3,Scene,Pixabay,5.05882352941176,0.942122413392826,102,3.30693069306931,1.73056392113915,101,0.7340619307832419,0.400491400491402
805,Street 4,Scene,Pixabay,4.88235294117647,0.925909963407781,102,2.71287128712871,1.32918496578442,101,0.701275045537341,0.2530712530712531
806,Street 5,Scene,Pixabay,4.04901960784314,0.926800639487425,102,2.23762376237624,1.30497904083924,101,0.5464480874316949,0.13513513513513653
807,Sun 1,Object,Pixabay,4.41584158415842,1.35843532590016,101,4.50485436893204,1.85172832043508,103,0.6146008043427306,0.6977648433959125
808,Sunflower 1,Scene,Pixabay,5.87128712871287,1.0739028479023,101,3.8252427184466,1.77359270069573,103,0.8850114519648689,0.5291142863958401
809,Sunset 1,Scene,Pixabay,6.06862745098039,1.03655755402358,102,3.77227722772277,1.86483880332222,101,0.9216757741347906,0.5159705159705162
810,Sunset 2,Scene,Pixabay,6.00980392156863,0.999951464556964,102,4.10891089108911,1.75442862550182,101,0.9107468123861576,0.5995085995086005
811,Sunset 3,Scene,Pixabay,6.12037037037037,0.983200881658128,108,3.71153846153846,1.91404150731123,104,0.9312892127099782,0.5008977508977512
812,Sunset 4,Scene,Pixabay,6.1078431372549,0.994110007908443,102,4.31683168316832,1.83265213867393,101,0.9289617486338798,0.6511056511056525
813,Sunset 5,Scene,Pixabay,5.87962962962963,1.12505528497673,108,3.53846153846154,1.88464967733352,104,0.8865614248127914,0.4579474579474591
814,Sunset 6,Scene,Pixabay,5.81481481481481,1.04253598201557,108,3.32692307692308,1.85096305393573,104,0.8745193280712403,0.4054526554526571
815,Surgery 1,Person,Pixabay,2.91176470588235,1.14410188890996,102,4.38613861386139,1.8164266956291,101,0.3351548269581055,0.66830466830467
816,Surgery 2,Person,Pixabay,4.0,1.26047016891673,108,3.72115384615385,1.79241514548708,104,0.5373406193078328,0.50328387828388
817,Surgery 3,Person,Wikipedia,3.67592592592593,1.38637363107102,108,3.91346153846154,1.79053919808129,104,0.47713013560008216,0.5510064260064271
818,Surgery 4,Person,Wikipedia,3.48514851485149,1.18839270770346,101,3.89320388349515,1.86249159155477,103,0.4416851521217709,0.5459793420958489
819,Surgery 5,Person,Wikipedia,3.99019607843137,1.45897765670237,102,4.16831683168317,1.69156322335698,101,0.53551912568306,0.6142506142506154
820,Surprise 1,Person,Pixabay,4.68627450980392,1.11675264868892,102,4.06930693069307,1.5182715550426,101,0.6648451730418945,0.5896805896805907
821,Surprise 2,Person,Pixabay,5.29411764705882,1.17387599741594,102,3.64356435643564,1.73542017053993,101,0.7777777777777776,0.484029484029484
822,Swimming 1,Person,Pixabay,5.05940594059406,1.00818433015216,101,3.62135922330097,1.60340633025119,103,0.7341701383253085,0.4785191192958189
823,Swingset 1,Object,Pixabay,4.31372549019608,0.730934464384465,102,2.71287128712871,1.53841888745144,101,0.5956284153005472,0.2530712530712531
824,Thunderstorm 1,Scene,Pixabay,3.16666666666667,1.3568793223154,108,4.54807692307692,1.77293463972698,104,0.38251366120218677,0.7084908334908334
825,Thunderstorm 2,Scene,Pixabay,5.05555555555556,1.42627764224662,108,4.54807692307692,1.71163810536402,104,0.7334547662416527,0.7084908334908334
826,Thunderstorm 3,Scene,Pixabay,3.96039603960396,1.32605272956401,101,4.67961165048544,1.74453540212708,103,0.5299825064473663,0.7411321294816455
827,Thunderstorm 4,Scene,Pixabay,3.44554455445545,1.39624673696845,101,4.64077669902913,1.74251547342858,103,0.43432703926130434,0.7314949547959274
828,Thunderstorm 5,Scene,Pixabay,4.75247524752475,1.28379079755277,101,4.52427184466019,1.80329034884533,103,0.6771447636566935,0.7025834307387703
829,Thunderstorm 6,Scene,Pixabay,4.50925925925926,1.41087478908449,108,4.50961538461539,1.80072904495742,104,0.6319570937057283,0.698946323946326
830,Thunderstorm 7,Scene,Pixabay,4.48514851485149,1.17994797670184,101,4.15533980582524,1.73067640382959,103,0.6274775018485469,0.611030271224446
831,Thunderstorm 8,Scene,Pixabay,4.37254901960784,1.3637569585992,102,4.74257425742574,1.84202858472139,101,0.6065573770491802,0.7567567567567568
832,Thunderstorm 9,Scene,Pixabay,4.6078431372549,1.24405009883758,102,4.75247524752475,1.40289657918222,101,0.6502732240437159,0.7592137592137592
833,Thunderstorm 10,Scene,Pixabay,4.36633663366337,1.18930881000039,101,4.40776699029126,1.68869884476524,103,0.6054031632671476,0.6736719066816157
834,Thunderstorm 11,Scene,Pixabay,3.94444444444444,1.56380397302335,108,4.41346153846154,1.73267051822323,104,0.527018822100789,0.6750850500850513
835,Tickling 1,Person,Wikipedia,5.36274509803922,1.26482664789811,102,3.88118811881188,1.6265738760528,101,0.7905282331511851,0.5429975429975434
836,Tiger 1,Animal,Pixabay,4.74257425742574,1.38313748663345,101,4.90291262135922,1.58122912669659,103,0.6753052354415768,0.7965458839245245
837,Tiger 2,Animal,Pixabay,5.3921568627451,1.15318639700595,102,4.3960396039604,1.5236745579079,101,0.7959927140255018,0.6707616707616725
838,Timber 1,Object,Pixabay,3.83168316831683,1.05895521086298,101,2.66990291262136,1.67676362824085,103,0.5060686396508505,0.24240833949571908
839,Timber 2,Object,Pixabay,4.33333333333333,0.998348471209826,102,2.10891089108911,1.45534181619996,101,0.5992714025500909,0.10319410319410423
840,Timber 3,Object,Pixabay,4.12037037037037,0.817079282036065,108,2.28846153846154,1.62906296804211,104,0.5597045132564262,0.14775089775089895
841,Timber 4,Object,Pixabay,4.30392156862745,0.728340249155633,102,2.26732673267327,1.37033637555829,101,0.5938069216757744,0.1425061425061439
842,Toast 1,Person,Pixabay,4.8019801980198,1.28856355668006,101,3.66990291262136,1.530015695899,103,0.6863424047322766,0.4905655876529672
843,Toilet 1,Object,Pixabay,3.80392156862745,0.844776796184514,102,2.35643564356436,1.48043343934026,101,0.5009107468123865,0.16461916461916626
844,Toilet 2,Object,Pixabay,3.64814814814815,0.960089703897114,108,2.28846153846154,1.36298556448401,104,0.4719692369965601,0.14775089775089895
845,Toilet 3,Object,Pixabay,3.83333333333333,0.856926736858662,102,2.36633663366337,1.28625636851467,101,0.5063752276867028,0.16707616707616882
846,Toilet 4,Object,Pixabay,2.53465346534653,1.21296625209149,101,3.15533980582524,1.7643378003081,103,0.26509044347057603,0.36287302306719793
847,Tornado 1,Scene,Pixabay,2.09803921568627,1.11257264906028,102,5.05940594059406,1.91740335964146,101,0.1839708561020032,0.8353808353808363
848,Tornado 2,Scene,Pixabay,3.51960784313725,1.48077041867035,102,4.72277227722772,1.67402993928536,101,0.4480874316939885,0.7518427518427518
849,Tornado 3,Scene,Pixabay,2.66336633663366,1.22700633839253,101,4.67961165048544,1.84822963640413,103,0.28900431026709206,0.7411321294816455
850,Tornado 4,Scene,Pixabay,2.69607843137255,1.36279572636819,102,5.13861386138614,1.65547396820546,101,0.29508196721311536,0.855036855036856
851,Tornado 5,Scene,Pixabay,3.25,1.46692506927876,108,4.27884615384615,1.82462514181418,104,0.3979963570127509,0.6416792666792663
852,Torture chamber 1,Object,Wikipedia,3.36274509803922,1.29576015142666,102,3.24752475247525,1.66976609496096,101,0.41894353369763326,0.38574938574938716
853,Traffic 1,Scene,Pixabay,4.62376237623762,1.13005738923751,101,4.23300970873786,1.70468721468333,103,0.6532308968601775,0.6303046205958825
854,Tumor 1,Person,Wikipedia,1.40196078431373,0.72110756289113,102,4.94059405940594,2.24420044638717,101,0.05464480874317061,0.8058968058968063
855,Volcano 1,Scene,Pixabay,3.75247524752475,1.22805488960436,101,3.98058252427184,1.6743777452562,103,0.49135241392991746,0.5676629851387129
856,Volcano 2,Scene,Pixabay,2.63725490196078,1.54656576231144,102,5.23762376237624,1.63797750199131,101,0.2841530054644804,0.8796068796068808
857,Volcano 3,Scene,Pixabay,4.38888888888889,1.50285294629686,108,4.05769230769231,1.69995387188659,104,0.6095931997571349,0.5867983367983381
858,Wall 1,Object,Pixabay,4.07843137254902,0.591796635357012,102,1.8019801980198,1.23304340540143,101,0.5519125683060115,0.027027027027027327
859,Wall 2,Object,Pixabay,4.02941176470588,0.496639845060589,102,1.69306930693069,1.23889123217033,101,0.5428051001821493,0.0
860,Wall 3,Object,Pixabay,4.05882352941176,0.462954981703891,102,1.81188118811881,1.30163644146227,101,0.5482695810564658,0.029484029484029787
861,Wall 4,Object,Pixabay,3.99009900990099,0.499900980294108,101,1.83495145631068,1.30682287515645,103,0.5355010910927163,0.03520908375277393
862,Wall 5,Object,Pixabay,3.99009900990099,0.479479916262412,101,1.84466019417476,1.31921903184733,103,0.5355010910927163,0.03761837742420413
863,War 1,Person,Pixabay,1.75925925925926,1.2815759163439,108,5.0,2.0,104,0.1210281319570942,0.8206388206388213
864,War 2 ,Scene,Pixabay,2.3960396039604,1.5170972804721,101,4.58252427184466,1.87618862635397,103,0.23933704845894535,0.7170391927673487
865,War 3,Person,Pixabay,3.46296296296296,1.54934973351606,108,4.30769230769231,1.86993028828538,104,0.43756324630641563,0.6488376488376502
866,War 4,Person,Pixabay,2.97058823529412,1.38203381736319,102,4.78217821782178,1.68287825106892,101,0.34608378870674034,0.7665847665847668
867,War 5,Scene,Pixabay,2.45544554455446,1.45275429770658,101,4.38834951456311,2.16130411661225,103,0.250374217749645,0.6688533193387578
868,War 6,Person,Pixabay,1.3921568627451,0.88055858447636,102,5.01980198019802,2.06872036785933,101,0.05282331511839781,0.8255528255528263
869,War 7,Person,Pixabay,3.17821782178218,1.79106694237798,101,4.25242718446602,1.9134121385114,103,0.38465977745315594,0.6351232079387429
870,War 8,Scene,Pixabay,1.7156862745098,0.958313813919198,102,5.13861386138614,1.76085037961944,101,0.11293260473588307,0.855036855036856
871,Waterfall 1,Scene,Pixabay,5.43137254901961,1.14761745378374,102,4.00990099009901,1.56521595637759,101,0.8032786885245911,0.5749385749385757
872,Weapon 1,Object,Wikipedia,2.84259259259259,1.38187220311395,108,3.79807692307692,1.77567057040655,104,0.3223031774944342,0.5223728973728973
873,Wedding 1,Person,Pixabay,5.67326732673267,1.15852415504459,101,4.09708737864078,1.59358126162055,103,0.8482208876625367,0.59657450919587
874,Wedding 2,Person,Pixabay,5.7843137254902,1.1657441508986,102,3.84158415841584,1.62931073320792,101,0.8688524590163947,0.5331695331695336
875,Wedding 3,Person,Pixabay,5.7843137254902,1.29452350636156,102,4.10891089108911,1.63034346135414,101,0.8688524590163947,0.5995085995086005
876,Wedding 4,Object,Pixabay,5.81481481481481,0.996706240510176,108,3.11538461538462,1.61490444159683,104,0.8745193280712403,0.35295785295785487
877,Wedding 5,Person,Pixabay,5.73529411764706,1.25016015281556,102,4.1980198019802,1.6310720522417,101,0.8597449908925325,0.6216216216216228
878,Wedding 6,Person,Pixabay,6.0,0.989949493661167,101,3.92233009708738,1.53194302093107,103,0.9089253187613848,0.5532072231101369
879,Wedding 7,Object,Pixabay,5.2843137254902,1.22172942654703,102,3.24752475247525,1.55824221861724,101,0.7759562841530068,0.38574938574938716
880,Wedding 8,Object,Pixabay,5.62745098039216,1.11623100476072,102,3.86138613861386,1.6126357491405,101,0.8397085610200374,0.5380835380835386
881,Wedding 9,Person,Pixabay,5.76470588235294,1.19550702271095,102,4.04950495049505,1.54516172372838,101,0.8652094717668491,0.5847665847665857
882,Wedding 10,Person,Pixabay,5.79411764705882,1.13746491878549,102,4.15841584158416,1.59832833465047,101,0.8706739526411655,0.611793611793613
883,Wedding 11,Object,Pixabay,5.01960784313725,1.13434581973477,102,3.48514851485149,1.54669881609923,101,0.7267759562841526,0.44471744471744673
884,Wedding 12,Scene,Pixabay,4.89814814814815,1.03164703460788,108,2.5,1.52646555394435,104,0.7042096741550301,0.20024570024570104
885,Wedding ring 1,Object,Pixabay,5.75490196078431,1.13831797494168,102,3.66336633663366,1.67497598623247,101,0.8633879781420764,0.4889434889434889
886,Windmill 1,Object,Pixabay,3.16666666666667,1.51318195408491,108,2.53846153846154,1.53864823363102,104,0.38251366120218677,0.20979020979021099
887,Wolf 1,Animal,Pixabay,5.45544554455446,1.10927681374171,101,4.27184466019417,1.591608969844,103,0.807751266929973,0.6399417952816007
888,Wolf 2,Animal,Flickr/Tambako The Jaguar,3.08823529411765,1.34313760916662,102,4.67326732673267,1.61931411956476,101,0.3679417122040082,0.7395577395577395
889,Woods 1,Scene,Pixabay,3.7843137254902,1.27137137293891,102,3.16831683168317,1.50379059001374,101,0.49726775956284264,0.36609336609336723
890,Yarn 1,Object,Pixabay,2.59803921568627,1.4709046446641,102,1.87128712871287,1.26224693571926,101,0.2768670309653912,0.0442260442260447
891,Yarn 2,Object,Pixabay,4.10891089108911,0.444994159489985,101,2.16504854368932,1.40095966673437,103,0.5575754296741156,0.11712506858137992
892,Yarn 3,Object,Pixabay,4.30392156862745,0.700625119549713,102,1.94059405940594,1.31012810196727,101,0.5938069216757744,0.061425061425062086
893,Yarn 4,Object,Pixabay,4.2037037037037,0.5071315569563,108,1.98076923076923,1.3144511884475,104,0.5751872090669902,0.07139482139482198
894,Yoga 1,Person,Pixabay,5.56481481481481,1.06141457497313,108,3.47115384615385,1.61880173093024,104,0.8280712406395463,0.4412445662445679
895,Yoga 2,Person,Pixabay,3.09259259259259,1.53182462233425,108,3.125,1.60513435907391,104,0.3687512649261282,0.3553439803439811
896,Yoga 3,Person,Pixabay,5.49019607843137,0.95175812343737,102,3.64356435643564,1.47366318007774,101,0.8142076502732241,0.484029484029484
897,Yoga 4,Person,Pixabay,5.72549019607843,1.00648257961638,102,3.99009900990099,1.84116837635753,101,0.8579234972677597,0.5700245700245707
898,Yoga 5,Person,Pixabay,3.45098039215686,1.53266383635006,102,3.2970297029703,1.70026206483263,101,0.4353369763205827,0.39803439803439955
899,Zebra 1,Animal,Pixabay,5.80555555555556,0.961485740227298,108,3.56730769230769,1.65326639368371,104,0.8727990285367347,0.4651058401058403
